,day,PM2.5
181,1641,64.56521606445312
183,1643,54.769229888916016
184,1644,47.75
185,1645,37.70833206176758
186,1646,33.08333206176758
187,1647,51.260868072509766
188,1648,43.66666793823242
189,1649,29.83333396911621
190,1650,35.599998474121094
191,1651,56.70833206176758
192,1652,39.25
193,1653,35.20833206176758
194,1654,37.625
195,1655,41.45833206176758
196,1656,53.125
197,1657,54.875
198,1658,65.75
199,1659,38.58333206176758
200,1660,36.0
201,1661,70.58333587646484
202,1662,52.45833206176758
203,1663,36.58333206176758
204,1664,45.58333206176758
205,1665,33.16666793823242
206,1666,38.25
207,1667,26.58333396911621
208,1668,57.58333206176758
209,1669,30.70833396911621
210,1670,35.375
211,1671,15.416666984558105
212,1672,41.375
213,1673,25.54166603088379
214,1674,28.375
215,1675,40.33333206176758
216,1676,39.33333206176758
217,1677,41.83333206176758
218,1678,50.33333206176758
219,1679,35.375
220,1680,31.91666603088379
221,1681,36.79166793823242
222,1682,33.29166793823242
223,1683,35.5
224,1684,35.29166793823242
225,1685,26.83333396911621
226,1686,21.125
227,1687,18.0
228,1688,28.04166603088379
229,1689,34.875
230,1690,35.70833206176758
231,1691,43.58333206176758
232,1692,46.04166793823242
233,1693,28.75
234,1694,70.54166412353516
235,1695,58.54166793823242
236,1696,82.875
237,1697,64.91666412353516
238,1698,30.66666603088379
239,1699,31.75
240,1700,41.04166793823242
241,1701,45.25
242,1702,34.41666793823242
243,1703,33.16666793823242
244,1704,30.625
245,1705,30.33333396911621
246,1706,31.75
247,1707,34.20833206176758
248,1708,31.0
254,1714,78.5
255,1715,92.25
256,1716,83.45833587646484
257,1717,71.66666412353516
258,1718,65.625
259,1719,53.375
260,1720,56.08333206176758
261,1721,69.70833587646484
262,1722,62.375
263,1723,24.875
264,1724,37.33333206176758
265,1725,50.125
266,1726,46.54166793823242
267,1727,43.95833206176758
268,1728,41.5
269,1729,38.79166793823242
270,1730,48.91666793823242
271,1731,76.91666412353516
272,1732,35.956520080566406
273,1733,31.65217399597168
274,1734,26.66666603088379
275,1735,29.0
276,1736,34.25
277,1737,62.70833206176758
278,1738,65.08333587646484
279,1739,61.70833206176758
280,1740,63.173912048339844
281,1741,41.58333206176758
282,1742,50.91666793823242
283,1743,40.95833206176758
284,1744,60.66666793823242
285,1745,80.04166412353516
286,1746,82.83333587646484
287,1747,95.25
288,1748,115.83333587646484
289,1749,149.6666717529297
290,1750,145.5833282470703
291,1751,126.16666412353516
292,1752,136.7083282470703
293,1753,160.6666717529297
294,1754,173.5833282470703
295,1755,168.625
296,1756,174.6666717529297
297,1757,245.6666717529297
298,1758,261.6666564941406
299,1759,272.4166564941406
300,1760,226.2916717529297
301,1761,291.7083435058594
302,1762,207.3333282470703
303,1763,149.625
304,1764,99.70833587646484
305,1765,217.375
306,1766,337.5
307,1767,250.375
308,1768,429.1666564941406
309,1769,332.4583435058594
310,1770,321.5416564941406
311,1771,278.0
312,1772,192.3333282470703
313,1773,235.3333282470703
314,1774,153.2916717529297
315,1775,171.5416717529297
316,1776,224.1666717529297
317,1777,214.63636779785156
318,1778,221.5416717529297
319,1779,210.5416717529297
320,1780,251.2083282470703
321,1781,172.8333282470703
322,1782,166.7083282470703
323,1783,130.7083282470703
324,1784,194.7083282470703
325,1785,250.875
326,1786,274.875
327,1787,207.9166717529297
328,1788,134.4583282470703
329,1789,110.0
330,1790,160.0
331,1791,217.9166717529297
332,1792,184.2083282470703
333,1793,130.9166717529297
334,1794,118.91666412353516
335,1795,176.375
336,1796,185.9583282470703
337,1797,195.375
338,1798,151.0416717529297
339,1799,170.875
340,1800,239.125
341,1801,365.2916564941406
342,1802,312.2083435058594
343,1803,237.625
344,1804,179.3333282470703
345,1805,122.54166412353516
346,1806,121.33333587646484
347,1807,202.875
348,1808,260.1666564941406
349,1809,403.9583435058594
350,1810,455.5833435058594
351,1811,382.7083435058594
352,1812,277.7083435058594
353,1813,284.1666564941406
354,1814,288.4166564941406
355,1815,256.8333435058594
356,1816,175.75
357,1817,180.7916717529297
358,1818,166.9166717529297
359,1819,169.0
360,1820,186.0416717529297
361,1821,185.5833282470703
362,1822,248.90908813476562
363,1823,210.6875
364,1824,108.08333587646484
