,day,PM2.5
306,1036,260.34783935546875
307,1037,269.5833435058594
308,1038,135.375
309,1039,166.1666717529297
310,1040,365.75
311,1041,241.875
312,1042,184.56521606445312
313,1043,258.9473571777344
314,1044,209.76922607421875
315,1045,296.875
316,1046,353.0416564941406
317,1047,257.4166564941406
318,1048,204.75
319,1049,160.9583282470703
320,1050,130.75
321,1051,174.7916717529297
322,1052,207.8333282470703
323,1053,268.1666564941406
324,1054,278.3333435058594
325,1055,256.7083435058594
326,1056,279.5833435058594
327,1057,280.2083435058594
328,1058,157.5
329,1059,156.375
330,1060,200.5
331,1061,267.0416564941406
332,1062,283.9130554199219
333,1063,337.125
334,1064,212.125
335,1065,190.5
336,1066,236.4166717529297
337,1067,187.875
338,1068,252.5416717529297
339,1069,312.625
340,1070,286.375
341,1071,288.0833435058594
342,1072,302.4583435058594
343,1073,261.25
344,1074,269.125
345,1075,249.9583282470703
346,1076,163.0
347,1077,161.375
348,1078,157.375
349,1079,162.875
350,1080,244.1666717529297
351,1081,274.047607421875
352,1082,245.9166717529297
353,1083,264.5833435058594
354,1084,253.2916717529297
355,1085,338.625
356,1086,431.8333435058594
357,1087,215.25
358,1088,181.2083282470703
359,1089,210.875
360,1090,255.3333282470703
361,1091,199.9166717529297
362,1092,190.5
363,1093,217.72727966308594
364,1094,220.0
